 304 ITIQUIRA I    SE     39.52     30.40       -       30.40      0.00      0.77
 305 ITIQUIRA II   SE     39.69     48.76       -       96.57      0.00      1.23
 309 JURUENA       SE    123.70     37.99       -       50.00      0.00      0.31
 310 DARDANELOS    SE     24.80     21.88       -      232.00    247.20      0.88
 311 CACU          SE     48.39     12.01       -       32.50      0.00      0.25
 312 B. COQUEIROS  SE     50.57     16.47       -       90.00      0.00      0.33
 314 PIMENTAL      N     460.00     57.65       -      194.25      0.00      0.13
 315 FOZ R. CLARO  SE     55.36     13.59       -       68.40      0.00      0.25

4 - GERACAO TERMOELETRICA (MW):

 IND     NOME     SIST     GTMIN    GTER       RESER     GTMAX     CAPAC
------------------------------------------------------------------------
   1 ANGRA 1        SE    640.00    640.00       -      640.00    640.00
   4 ST.CRUZ 34     SE      0.00      0.00       -        0.00      0.00
  12 CUIABA G CC    SE      0.00      0.00       -      490.00    980.00
  13 ANGRA 2        SE   1350.00   1350.00       -     1350.00   1350.00
  15 LINHARES       SE      0.00    204.00       -      204.00    204.00
  21 MARANHAO V     N       0.00    337.60       -      337.60    337.60
  24 J.LACERDA C    S       0.00      0.00       -      330.00    330.00
  25 J.LACERDA B    S     220.00    220.00       -      220.00    220.00
  26 J.LACERDA A1   S       0.00      0.00       -       80.00     80.00
  27 J.LACERDA A2   S     100.00    100.00       -      110.00    110.00
  28 FIGUEIRA       S       0.00      0.00       -        0.00      0.00
  35 URUGUAIANA     S       0.00      0.00       -        0.00   1065.00
  36 MARANHAO IV    N       0.00    337.60       -      337.60    337.60
  43 TERMOBAHIA     NE      0.00      0.00       -      165.00    185.89
  46 N.VENECIA 2    N      81.00    170.56       -      265.00    448.68
  47 TERMORIO       SE      0.00      0.00       -      844.00  15820.40
  48 ARAUCARIA      S       0.00      0.00       -      484.00    954.15
  49 VIANA          SE      0.00      0.00       -      174.60    174.60
  52 CAMPINA GDE    NE      0.00      0.00       -        0.00    169.08
  53 GLOBAL I       NE      0.00      0.00       -      137.00    954.80
  54 JUIZ DE FORA   SE      0.00      0.00       -       84.00     87.05
  55 GLOBAL II      NE      0.00      0.00       -      137.00    954.80
  57 MARACANAU I    NE      0.00      0.00       -        0.00      0.00
  58 TERMOCEARA     NE      0.00      0.00       -      200.00    550.00
  60 NORTEFLU       SE      0.00      0.00       -      826.00   3136.78
  62 SEROPEDICA     SE      0.00      0.00       -      360.00   1620.00
  63 IBIRITE        SE      0.00      0.00       -      226.00    226.00
  64 CANOAS         S       0.00      0.00       -      248.57    248.57
  67 TERMONE        NE      0.00      0.00       -        0.00    162.31
  68 TRES LAGOAS    SE      0.00      0.00       -      360.00   2870.00
  69 TERMOPB        NE      0.00      0.00       -        0.00    162.31
  70 GERAMAR II     N       0.00      0.00       -      159.00    159.08
  73 GERAMAR I      N       0.00      0.00       -      159.00    159.16
  83 VALE DO ACU    NE      0.00      0.00       -      110.00    110.00
  86 ST.CRUZ NOVA   SE      0.00    350.00       -      350.00   1360.00
  90 TERMOMACAE     SE      0.00      0.00       -      874.00   9472.61
  96 TERMOPE        NE      0.00      0.00       -      550.00   1058.00
  97 CUBATAO        SE      0.00      0.00       -      216.00    432.00
  98 PERNAMBU_III   NE      0.00      0.00       -      200.79    200.79
 106 ERB CANDEIAS   NE      3.00     12.00       -       12.00     16.79
 107 PAMPA SUL      S     285.00    345.00       -      345.00    345.00
 108 XAVANTES       SE      0.00      0.00       -        0.00      0.00
 110 N.PIRATININ    SE      0.00      0.00       -      384.00    965.20
 116 PARNAIBA IV    N       0.00      0.00       -       56.00     56.30
 137 GNA I          SE      0.00      0.00       -     1338.30   1338.30
 140 MAUA 3         N     264.00    542.22       -      545.00   1131.40
 144 PETROLINA      NE      0.00      0.00       -        0.00      0.00
 146 STA VITORIA    SE     18.00     36.00       -       36.00     41.40
 147 PROSPERID. 1   NE      0.00     19.00       -       19.00     28.02
 149 SAO SEPE       S       0.00      8.00       -        8.00      8.00
 151 POTIGUAR       NE      0.00      0.00       -       48.14     48.14
 152 TERMOCABO      NE      0.00      0.00       -        0.00     98.50
 153 DAIA           SE      0.00      0.00       -        0.00      0.00
 156 CANDIOTA 3     S     325.00    325.00       -      350.00    350.00
 161 POTIGUAR III   NE      0.00      0.00       -       51.46     51.46
 162 PECEM II       NE      0.00      0.00       -      144.00    144.45
 163 P. PECEM II    NE      0.00      0.00       -      365.00    365.00
 167 P. PECEM I     NE      0.00    650.00       -      720.00    720.00
 170 SUAPE II       NE      0.00      0.00       -      381.26   3431.33
 176 PORTO ITAQUI   N       0.00    301.67       -      360.00    360.14
 182 PALMEIRAS GO   SE      0.00      0.00       -       70.00    140.44
 194 T.NORTE 2      SE      0.00      0.00       -        0.00      0.00
 201 APARECIDA      N      75.00    111.00       -      111.00    166.00
 203 PORAQUE        N      28.00     66.93       -       67.00     85.38
 204 JARAQUI        N      29.00     63.00       -       63.00     75.44
 205 PIRARUCU       N      35.00     57.66       -       67.00     73.40
 207 TUCUNARE       N      35.00     64.42       -       65.00     73.40
 209 TAMBAQUI       N      33.00     59.49       -       63.00     93.00
 211 BAIXADA FLU    SE      0.00    520.00       -      520.00   1060.00
 212 MARANHAO III   N     490.00    518.80       -      518.80    518.80
 223 PROSPERID. 3   NE      0.00     55.00       -       55.00     55.99
 224 P. SERGIPE I   NE      0.00   1593.20       -     1593.20   6315.20
 229 ONCA PINTADA   SE      0.00     50.00       -       50.00     50.00
 235 C. MURICY 2    NE      0.00      0.00       -      144.00    144.45
 236 MARLIM AZUL    SE    565.00    565.00       -      565.00    565.50
 238 GNA II         SE   1672.00   1672.60       -     1672.60   1672.60
 239 PARNAIBA V     N       0.00    239.00       -      239.00    365.32
 241 PROSPERID. 2   NE      0.00      0.00       -        0.00     37.44
 245 KARKEY 013     SE     31.00     31.00       -      256.00   1869.34
 246 KARKEY 019     SE      0.00      0.00       -      116.00    500.64
 247 LINHARES PCS   SE      0.00      0.00       -       36.00     36.00
 248 PAULINIA       SE     15.00     15.00       -       15.00     15.95
 249 PORSUD I       SE      0.00      0.00       -      116.00    405.72
 250 PORSUD II      SE      0.00      0.00       -       78.00    262.82
 251 POVOACAO 1     SE      0.00      0.00       -       74.96     74.96
 253 VIANA 1        SE      0.00      0.00       -       37.00     37.48
 254 B. BONITA I    S       0.00      0.00       -        9.00      9.45
 322 BBF BALIZA     N       5.00      5.00       -        8.00      9.80
 323 BONFIM         N       5.00      5.14       -       10.00     10.00
 324 CANTA          N       5.00      5.00       -       10.00     10.00
 326 JAGUATIRICA    N       0.00     53.60       -      126.00    265.29
 327 M.C. SUCUBA    N       0.00      0.00       -       38.00     42.25
 328 PALMAPLAN      N       0.00      0.00       -       11.55     11.55
 329 PAU RAINHA     N       5.00      5.00       -       10.00     10.00
 330 SANTA LUZ      N       5.00      5.39       -       10.00     10.00
 334 W ARJONA       SE      0.00      0.00       -      144.00    144.42
 383 ATLANTICO      SE    330.00    330.00       -      330.00   1501.61
 434 W ARJONA 2     SE      0.00      0.00       -        0.00      0.00

5a - INTERCAMBIOS DE ENERGIA(ENERGETICO) (MW):

 DE   PARA    GINT    GINT(MAX)
-------------------------------
 IV   S       0.00   99999.0
 S    IV   2827.98   99999.0
 N    FC      0.00   99999.0
 FC   N    2206.25   99999.0
 NE   FC   3805.67   99999.0
 FC   NE      0.00   99999.0
 SE   FC      0.00   99999.0
 FC   SE   1599.42   99999.0
 SE   IV      0.00   99999.0
 IV   SE   4827.98   99999.0
 SE   NE      0.00   99999.0
 NE   SE   8338.87   99999.0
 IT   IV   2000.00

5b - INTERCAMBIOS DE ENERGIA(ELETRICO) (MW):                                                        

 DE   PARA    GINT    GINT(MAX)
-------------------------------

6 - GERACAO DE ITAIPU (MW):

  GH60Hz     GH50Hz(SE)   GH50Hz(ANDE)
--------------------------------------
  2000.00       367.25      3128.60

7 - ENERGIA CONTRATADA:


  CONTRATO   TIPO   SIST     ECMIN   ECONTR      ECMAX     CUSTO
            (CI/CE)          (MW)     (MW)       (MW)      ($/MW)
-----------------------------------------------------------------
 BKCPV2-E-F   CE      SE     20.00     20.00    400.00      0.00
 BKCPV4-E-F   CE      SE      0.00     20.00    400.00      0.00
 BKCPV1-I-F   CI      SE      0.00     20.00    400.00      0.00
 BKCPV3-I-F   CI      SE      0.00     20.00    400.00      0.00
 E1POL1-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E1POL2-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E2POL1-I-F   CI      SE      0.00      0.00   1575.00      0.00
 E2POL2-I-F   CI      SE      0.00      0.00   1575.00      0.00
 E3POL3-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E3POL4-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E4POL3-I-F   CI      SE      0.00      0.00   1575.00      0.00
 E4POL4-I-F   CI      SE      0.00      0.00   1575.00      0.00
 ATLANT-E     CE      SE      0.00    330.00    396.61      0.00
 TKUTA2-I     CI      SE    111.00    111.00    177.61      0.00
 TKUTAT-I     CI      SE    219.00    219.00    219.00    262.77
 FUTDAE-E-F   CE      SE    270.00    270.00    270.00      0.00
 FUTDAS-I-F   CI      SE    270.00    270.00    270.00      0.00
 FUTDCE-I-F   CI      SE    200.00    200.00    200.00      0.00
 FUTDCS-E-F   CE      SE    200.00    200.00    200.00      0.00
 FUPL1F-E-F   CE      SE    156.50    156.50   3150.00      0.00
 FUPL1I-I-F   CI      SE      0.00    156.50   3150.00      0.00
 FUPL3F-E-F   CE      SE    156.50    156.50   3150.00      0.00
 FUPL3I-I-F   CI      SE      0.00    156.50   3150.00      0.00
 MBXNG3-E-F   CE      N     100.00    692.56   2000.00      0.00
 MBXNG4-E-F   CE      N       0.00    692.56   2000.00      0.00
 MDRIO1-I-F   CI      SE      0.00    692.56   2000.00      0.00
 MDRIO2-I-F   CI      SE      0.00    692.56   2000.00      0.00
 MDRIO1-E-F   CE      SE      0.00      0.00      0.00      0.00
 MDRIO2-E-F   CE      SE      0.00      0.00      0.00      0.00
 MBXNG3-I-F   CI      N       0.00      0.00      0.00      0.00
 MBXNG4-I-F   CI      N       0.00      0.00      0.00      0.00
 MBXNG1-E-F   CE      N     100.00    100.37   2000.00      0.00
 MBXNG2-E-F   CE      N       0.00    100.37   2000.00      0.00
 MDEST1-I-F   CI      SE      0.00    100.37   2000.00      0.00
 MDEST2-I-F   CI      SE      0.00    100.37   2000.00      0.00
 MDEST1-E-F   CE      SE      0.00      0.00      0.00      0.00
 MDEST2-E-F   CE      SE      0.00      0.00      0.00      0.00
 MBXNG1-I-F   CI      N       0.00      0.00      0.00      0.00
 MBXNG2-I-F   CI      N       0.00      0.00      0.00      0.00

8a - BALANCO DE ENERGIA(ENERGETICO) (MW):

                                                                                                           DEFICIT                                                      ENEARMF
 SIST         DEMANDA   PERDAS   GPQUSI  GFIXBAR  GRENOVA   GHID     GTER     CONSUE     GIMP     GEXP    MW     (%)      SALDO         GTERMIN  GIMPMIN  GEXPMIN   (MWmes)    (%) 
--------------------------------------------------------------------------------------------------------------------------------- obs: --------------------------------------------
  SE         47139.92      -       0.00     0.00 11045.42 19154.54  5763.60    47.18  2738.87  1153.00     0.00   0.00 ********         4621.00   800.00   803.00   98198.10  47.30
  S          14333.17      -       0.00     0.00  3182.44 12980.71   998.00     0.00     0.00     0.00     0.00   0.00  2827.98          930.00     0.00     0.00   18384.92  87.45
  NE         14840.71      -       0.00     0.00 22032.04  2624.00  2329.20     0.00     0.00     0.00     0.00   0.00 12144.54            3.00     0.00     0.00   25933.91  51.35
  N           9096.79      -       0.00     0.00  1239.98  4287.35  2949.08     0.00     0.00  1585.87     0.00   0.00 -2206.25         1095.00     0.00   200.00   13041.60  78.17
  FC             0.00      -       0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   0.00     0.00            0.00     0.00     0.00       0.00   0.00
  
OBS.:
1) A geracao de Itaipu injetada, no subsistema Sudeste (SE), inclui a geracao para atender a carga da ANDE.
2) Intercambio IV-SE nao corresponde a recebimento do SE pois Itaipu(60hz) ja se encontra no SE.
  

8b - BALANCO DE ENERGIA(ELETRICO) (MW):                                                             

 
 SIST    DEMANDA      PERDAS    GERACAO      SALDO  
----------------------------------------------------
   SE    47139.92      -           0.00  -47139.92
   S     14333.17      -           0.00  -14333.17
   NE    14840.71      -           0.00  -14840.71
   N      9096.79      -           0.00   -9096.79
   FC        0.00      -           0.00       0.00

9 - CUSTOS (1.000.000$):

    VALOR ESPERADO PARA O CUSTO FUTURO :          0.000000

    CUSTO DE OPERACAO NO DIA           :         68.131035
    CUSTO DE VIOLACOES NO DIA          :          0.000000
    CUSTO TOTAL NO DIA                 :         68.131035


======================================================
* RELATORIO FINAL DE OPERACAO NO DIA  7 : 17/10/2025 *
======================================================

1 - BALANCO HIDRICO DIARIO POR USINA (hm3):

 IND     NOME        VOL.INICIAL        VOL.      VOL.     VOL.   VOL.   VOL.   VOL.  VOL.             VOL.FINAL
                     (%)                AFLU      TURB     VERT   DESV   DESC   EVAP  VALT    VBOMB    (%)
---------------------------------------------------------------------------------------------------------------
   1 CAMARGOS       70.36   472.81      3.63     6.64     0.00     -       -         0.03     0.02      -    69.90   469.75
   2 ITUTINGA         -        -        6.64     6.64     0.00     -       -         0.00     0.00      -      -        -  
   4 FUNIL-GRANDE     -        -        6.31     6.22     0.00     -       -         0.03     0.06      -      -        -  
   6 FURNAS         38.64  6653.19     19.00    17.26     0.00     -       -         0.55     0.28      -    38.65  6654.11
   7 M. DE MORAES   74.18  1854.62     19.59    45.58     0.00     -       -         0.12     0.05      -    73.14  1828.47
   8 ESTREITO       80.19   142.85     46.35    45.76     0.00     -       -         0.02     0.01      -    80.50   143.41
   9 JAGUARA        95.11    85.60     43.21    38.78     0.00     -       -         0.02     0.00      -   100.00    90.00
  10 IGARAPAVA        -        -       40.14    40.09     0.00     -       -         0.04     0.01      -      -        -  
  11 VOLTA GRANDE   72.85   195.25     41.83    36.83     0.00     -       -         0.18     0.07      -    74.63   200.00
  12 P. COLOMBIA    77.11   180.05     42.27    48.50     0.00     -       -         0.13     0.39      -    74.22   173.31
  14 CACONDE        42.46   213.97      1.56     3.14     0.00     -       -         0.01     0.03      -    42.13   212.35
  15 E. DA CUNHA      -        -        3.80     3.78     0.00     -       -         0.00     0.03      -      -        -  
  16 A.S.OLIVEIRA     -        -        3.79     3.78     0.00     -       -         0.00     0.00      -      -        -  
  17 MARIMBONDO     28.11  1478.46     73.10    59.10     0.00     -       -         0.20     1.75      -    28.34  1490.51
  18 A. VERMELHA    20.17  1042.47     70.26   127.72     0.00     -       -         0.35     0.48      -    19.04   984.20
  20 BATALHA        54.68   739.03      1.73     6.53     0.00     -       -         0.15     0.09      -    54.31   734.00
  21 SERRA FACAO    53.82  1855.13      7.57     8.21     0.00     -       -         0.13     0.03      -    53.80  1854.34
  24 EMBORCACAO     53.46  6980.22     13.56     4.15     0.00     -       -         0.17     0.72      -    53.53  6988.74
  25 NOVA PONTE     45.18  4690.04      6.65    19.93     0.00     -       -         0.23     0.15      -    45.05  4676.39
  26 MIRANDA        95.00   138.70     18.39    11.04     0.00     -       -         0.02     0.03      -   100.00   146.00
  27 CAPIM BRANC1   40.77     5.24     11.04    10.83     0.60     -       -         0.02     0.03      -    37.32     4.80
  28 CAPIM BRANC2   39.32     0.39     11.62    11.89     0.00     -       -         0.03     0.09      -     0.00     0.00
  29 CORUMBA IV     57.25   441.61      2.76    13.83     0.00     -       -         0.27     0.10      -    55.77   430.18
  30 CORUMBA I      34.99   360.37     13.44    13.73     0.00     -       -         0.03     0.15      -    34.94   359.90
  31 ITUMBIARA      46.07  5737.83     35.61   106.05     0.00     -       -         0.38     0.71      -    45.50  5666.31
  32 CACH.DOURADA     -        -      107.70   107.56     0.00     -       -         0.06     0.09      -      -        -  
  33 SAO SIMAO      23.75  1315.49    128.66   134.63     0.00     -       -         0.34     1.60      -    23.60  1307.60
  34 I. SOLTEIRA    55.58  3055.34    290.11   211.76     0.00    18.73    -         0.65     0.32      -    56.65  3114.00
  37 BARRA BONITA   74.33  1907.43     16.96    27.29     0.00     -       -         0.17     4.25      -    73.76  1892.69
  38 A.S. LIMA      71.17    41.93     25.30    26.40     0.00     -       -         0.04     0.37      -    68.59    40.41
  39 IBITINGA       71.93    40.46     27.03    20.45     0.00     -       -         0.09     0.21      -    83.11    46.75
  40 PROMISSAO      40.54   862.65     24.13    46.93     0.00     -       -         0.35     0.19      -    39.44   839.32
  42 NAVANHANDAVA   95.20   378.88     48.38    41.74     0.00     -       -         0.14     0.28      -    96.76   385.11
  43 TRES IRMAOS    55.49  1913.79     61.54    60.77     0.00     0.00    -         0.39     0.33      -    55.49  1913.84
  45 JUPIA          95.54   863.45    301.44   345.60     0.00     -       -         0.15     0.16      -    90.62   818.98
  46 P. PRIMAVERA   74.75   461.84    382.29   397.18     0.26     -       -        -0.88     1.82      -    72.15   445.74
  47 A.A. LAYDNER   50.35  1593.43      8.90     7.78     0.00     -       -         0.11     0.10      -    50.37  1594.34
  48 PIRAJU           -        -        7.95     7.93     0.00     -       -         0.01     0.01      -      -        -  
  49 CHAVANTES      47.73  1451.46     10.95     9.01     0.00     -       -         0.15     0.07      -    47.79  1453.19
  50 L.N. GARCEZ      -        -       11.63    11.47     0.00     -       -         0.01     0.16      -      -        -  
  51 CANOAS II        -        -       11.62    11.59     0.00     -       -         0.01     0.02      -      -        -  
  52 CANOAS I         -        -       12.02    11.99     0.00     -       -         0.01     0.03      -      -        -  
  53 PARANAPANEMA     -        -        7.93     7.93     0.00     -       -         0.00     0.00      -      -        -  
  57 MAUA           63.45   421.29     17.19     5.18     1.62     -       -         0.04     0.08      -    64.99   431.56
  61 CAPIVARA       42.93  2457.10     29.51    23.85     0.00     -       -         0.01     0.38      -    43.02  2462.36
  62 TAQUARUCU      57.63    79.60     26.41    30.22     0.00     -       -        -0.01     0.05      -    54.84    75.75
  63 ROSANA         58.01   236.43     34.62    51.84     0.00     -       -        -0.11     0.20      -    53.76   219.11
  66 ITAIPU         71.24  1217.32    559.09   444.05     0.00     -       -        -0.85     2.08      -    77.90  1331.15
  71 STA CLARA PR   99.75   261.34      8.21     7.82     0.56     -       -        -0.01     0.03      -    99.67   261.15
  72 FUNDAO           -        -        9.41     8.82     0.60     -       -         0.00     0.00      -      -        -  
  73 JORDAO         86.64    21.66     13.45     -        0.86     9.24    -         0.00     0.00      -   100.00    25.00
  74 G.B. MUNHOZ    99.26  3776.87     67.22    83.71     0.00     -       -        -0.08     0.55      -    98.81  3759.90
  76 SEGREDO        96.44   374.18    113.52   106.19     0.00     -       -        -0.03     0.01      -    98.33   381.53
  77 SLT.SANTIAGO   98.54  4052.96    121.74   122.68     0.00     -       -        -0.08     0.03      -    98.52  4052.08
  78 SALTO OSORIO   97.16   391.25    128.47   127.48     0.00     -       -        -0.03     0.01      -    97.42   392.26
  82 SALTO CAXIAS   81.98   223.61    164.10   181.64     0.00     -       -        -0.08     0.10      -    75.54   206.05
  83 BAIXO IGUACU   97.53    32.40    196.24   216.20     0.00     -       -        -0.01     0.09      -    37.23    12.37
  86 BARRA GRANDE   96.85  2123.59     37.41    43.48     0.00     -       -        -0.01     0.04      -    96.57  2117.48
  88 SAO ROQUE      58.85   270.08     29.64    28.25     6.11     -       -        -0.04     0.09      -    57.81   265.30
  89 GARIBALDI      78.08    49.97     40.93    45.10     1.12     -       -         0.00     0.04      -    69.75    44.64
  90 CAMPOS NOVOS   95.77   150.35     49.77    47.17     2.76     -       -         0.00     0.01      -    95.65   150.18
  91 MACHADINHO     98.04  1036.27    113.39   111.97     0.00     -       -        -0.04     0.03      -    98.17  1037.69
  92 ITA            74.86   597.30    143.86   136.39    42.73     -       -         0.02     0.16      -    70.42   561.86
  93 PASSO FUNDO    77.38  1086.46     12.18     8.89     0.00     -       -        -0.05     0.03      -    77.62  1089.76
  94 MONJOLINHO       -        -       17.45    13.48     3.96     -       -         0.00     0.01      -      -        -  
  95 QUEBRA QUEIX   85.38    22.20      8.47    10.11     0.00     -       -         0.00     0.01      -    79.03    20.55
  97 CASTRO ALVES     -        -       19.09     9.04    10.02     -       -         0.00     0.03      -      -        -  
  98 MONTE CLARO      -        -       33.30    31.62     1.61     -       -         0.00     0.08      -      -        -  
  99 14 DE JULHO      -        -       34.72    29.51     5.17     -       -         0.00     0.04      -      -        -  
 101 SAO JOSE         -        -       49.16    23.78    25.34     -       -        -0.01     0.05      -      -        -  
 102 PASSO S JOAO     -        -       51.17    26.88    24.30     -       -         0.00     0.00      -      -        -  
 103 FOZ CHAPECO    85.30    63.38    214.98   167.14    50.34     -       -         0.00     0.08      -    81.84    60.81
 107 EDGARD SOUZA    0.00     0.00      2.94     -        4.86     0.00    -         0.00    -1.93      -     0.00     0.00
 108 TRAICAO         0.00     0.00      0.00     -        0.00     -       -         0.00    -         0.00   0.00     0.00
 109 PEDREIRA        0.00     0.00      0.00     -        0.00     -       -         0.00    -         0.00   0.00     0.00
 110 ERNESTINA       0.00     0.00      6.74     -        4.22     -       -        -0.02     0.00      -     1.06     2.53
 111 PASSO REAL     62.01  2081.80     47.91     8.97    70.37     -       -        -0.01     0.03      -    61.08  2050.35
 112 JACUI          25.26     6.16     80.14     0.00    86.26     -       -         0.00     0.00      -     0.19     0.05
 113 ITAUBA        100.00   158.20    103.80    53.18    50.61     -       -         0.00     0.01      -   100.00   158.20
 114 D. FRANCISCA  100.00    62.56    122.44    31.31    91.14     -       -        -0.01     0.01      -   100.00    62.56
 115 G.P. SOUZA     61.45    95.87      0.95     1.15     0.00     -       -         0.00     0.01      -    61.32    95.66
 117 GUARAPIRANGA   59.99   113.50      0.52     -        0.00     -       -         0.01     0.89      -    59.79   113.12
 118 BILLINGS       59.93   678.26      0.60     -        0.00     0.52    -         0.00     0.68     0.00  59.88   677.66
 119 HENRY BORDEN     -        -        0.52     0.52     0.00     -       -         0.00    -          -      -        -  
 120 JAGUARI        40.40   320.34      0.52     5.08     0.00     -       -         0.01     0.55      -    39.75   315.21
 121 PARAIBUNA      53.55  1411.65      2.94     9.94     0.00     -       -         0.03     0.02      -    53.29  1404.59
 122 SANTA BRANCA   39.14   120.56     10.38     6.92     0.00     -       -         0.00     0.00      -    40.26   124.02
 123 FUNIL          31.54   190.81     11.54     7.97     0.00     -       -         0.01     0.51      -    32.04   193.86
 124 LAJES          52.00   231.58      0.17     -        0.48     2.90    -         0.00     0.00      -    51.28   228.38
 125 STA CECILIA      -        -       10.05     -        6.13     -       -         0.00     0.07   -32.61    -        -  
 126 PICADA           -        -        1.47     1.37     0.09     -       -         0.00     0.01      -      -        -  
 127 SOBRAGI          -        -        3.16     2.91     0.17     -       -         0.00     0.07      -      -        -  
 129 SIMPLICIO        -        -       13.65     5.75     0.00     -       -         0.01     7.89      -      -        -  
 130 ILHA POMBOS      -        -        7.80    15.52     0.00     -       -         0.00    -7.72      -      -        -  
 131 NILO PECANHA     -        -        7.47     7.47     0.00     -       -         0.00     0.00      -      -        -  
 133 P. PASSOS        -        -       10.37    10.37     0.00     -       -         0.00     0.00      -      -        -  
 134 SALTO GRANDE     -        -        2.25     1.91     0.30     -       -         0.01     0.03      -      -        -  
 135 P. ESTRELA       -        -        2.23     2.22     0.00     -       -         0.00     0.00      -      -        -  
 139 CANDONGA         -        -        6.05     5.96     0.00     -       -         0.00     0.09      -      -        -  
 141 BAGUARI          -        -       12.01    11.73     0.00     -       -         0.01     0.27      -      -        -  
 143 AIMORES          -        -       12.86    11.27     1.38     -       -         0.00     0.20      -      -        -  
 144 MASCARENHAS      -        -       15.30    15.15     0.00     -       -         0.00     0.16      -      -        -  
 145 SUICA            -        -        0.35     0.34     0.00     -       -         0.00     0.01      -      -        -  
 146 FONTES C         -        -        0.48     0.00     0.00     -       -         0.00     0.48      -      -        -  
 147 FONTES AB        -        -        2.90     2.90     0.00     -       -         0.00    -          -      -        -  
 148 IRAPE          56.51  2088.42      1.21    10.95     0.00     -       -         0.19     0.03      -    56.24  2078.46
 153 SAO DOMINGOS   80.87    12.01      6.57     5.21     0.00     -       -         0.00     0.03      -    89.74    13.33
 154 ITAPEBI        37.45    25.57      8.62    12.24     0.00     -       -         0.03     0.31      -    31.65    21.62
 155 RETIRO BAIXO    8.30     3.39      1.73     2.39     0.00     -       -         0.02     0.14      -     6.30     2.57
 156 TRES MARIAS    59.23  9049.80      7.23    36.29     0.00     -       -         0.89     0.36      -    59.04  9019.50
 162 QUEIMADO       40.82   188.47      0.69     1.38     0.09     -       -         0.05     0.05      -    40.63   187.59
 169 SOBRADINHO     44.32 12706.21     61.08    69.12     0.00     -       -        22.73     5.20      -    44.20 12670.42
 172 ITAPARICA      82.25  2918.37     69.12   103.13     0.00     -       -         5.80     9.05      -    80.88  2869.57
 173 MOXOTO           -        -       93.32    18.18     0.00    74.30    -         0.57     0.27      -      -        -  
 174 P.AFONSO 123     -        -       18.18    18.14     0.00     -       -         0.03     0.01      -      -        -  
 175 P.AFONSO 4       -        -       74.30    73.56     0.00     -       -         0.74    -          -      -        -  
 178 XINGO          86.57    53.67     84.40    75.60     0.00     -       -         0.44     0.03      -   100.00    62.00
 180 TOCOS          76.61     0.85      0.26     -        0.00     0.00    -         0.00     0.00      -   100.00     1.11
 181 SANTANA        82.16     6.35      3.93     -        0.00     -       -         0.00     0.00    -2.95  36.42     2.82
 182 VIGARIO        74.55     8.21      7.47     -        7.47     0.00    -         0.00     0.00    35.56  74.55     8.21
 185 BARRA BRAUNA     -        -        4.49     4.37     0.00     -       -         0.01     0.11      -      -        -  
 189 P. CAVALO      69.63   655.94      0.95     0.26     0.00     -       -         0.00     1.16      -    69.58   655.47
 190 B. ESPERANCA   45.48   869.58     13.48    22.85     0.00     -       -         0.89     0.40      -    44.92   858.94
 192 GUILMAN-AMOR     -        -        1.12     1.00     0.07     -       -         0.00     0.05      -      -        -  
 193 SA CARVALHO      -        -        1.07     1.07     0.00     -       -         0.00     0.00      -      -        -  
 195 JAURU            -        -        5.36     5.26     0.09     -       -         0.00     0.01      -      -        -  
 196 GUAPORE          -        -        2.59     2.33     0.26     -       -         0.00     0.00      -      -        -  
 203 CORUMBA III    43.60   114.67     14.26     9.52     0.00     -       -         0.09     0.03      -    45.36   119.30
 204 CACH.CALDEIR     -        -       18.66    18.65     0.00     -       -         0.01    -          -      -        -  
 215 SALTO PILAO      -        -       11.58     9.41     2.15     -       -         0.00     0.02      -      -        -  
 217 ROSAL            -        -        0.95     0.75     0.18     -       -         0.00     0.02      -      -        -  
 225 SLT APIACAS      -        -        1.64     1.61     0.00     -       -         0.00     0.03      -      -        -  
 227 SINOP          37.33   768.45     35.16    35.68     3.46     -       -         0.37     0.33      -    37.10   763.78
 228 COLIDER          -        -       42.42    42.29     0.00     -       -         0.14     0.00      -      -        -  
 229 TELES PIRES      -        -       80.86    79.92     0.00     -       -         0.03     0.92      -      -        -  
 230 SAO MANOEL       -        -       79.28    80.17     0.00     -       -         0.01    -0.91      -      -        -  
 241 SLT VERDINHO     -        -        5.81     5.79     0.00     -       -         0.03     0.00      -      -        -  
 249 OURINHOS         -        -        9.09     9.09     0.00     -       -         0.00     0.00      -      -        -  
 251 SERRA MESA     58.36 25240.81     29.55    25.92     0.00     -       -         2.52     0.45      -    58.36 25241.48
 252 CANA BRAVA     88.72   346.88     26.52    28.68     0.00     -       -         0.27     0.01      -    88.09   344.45
 253 SAO SALVADOR   39.92    23.61     29.43    37.23     0.00     -       -         0.20     0.01      -    26.37    15.59
 257 PEIXE ANGIC    47.46   250.73     41.93    35.08     0.00     -       -         0.51     0.19      -    48.62   256.88
 261 LAJEADO        51.90   250.33     39.51    35.38     0.00     -       -         0.97     0.19      -    52.51   253.30
